Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]
hs0042	100	0	0	0	0	0	0	NaN
hs0042	101	0	0	0	0	0	0	NaN
hs0042	102	0	0	0	0	0	0	NaN
hs0042	103	0	0	0	0	0	0	NaN
hs0042	104	0	0	0	0	0	0	NaN
hs0042	105	0	0	0	0	0	0	NaN
hs0042	106	0	0	0	0	0	0	NaN
hs0042	107	0	0	0	0	0	0	NaN
hs0042	108	0	0	0	0	0	0	NaN
hs0042	109	0	0	0	0	0	0	NaN
hs0042	110	0	0	0	0	0	0	NaN
hs0042	111	0	0	0	0	0	0	NaN
hs0042	112	0	0	0	0	0	0	NaN
hs0042	113	0	0	0	0	0	0	NaN
hs0042	114	0	0	0	0	0	0	NaN
hs0042	115	0	0	0	0	0	0	NaN
hs0042	116	0	0	0	0	0	0	NaN
hs0042	117	0	0	0	0	0	0	NaN
hs0042	118	0	0	0	0	0	0	NaN
hs0042	119	0	0	0	0	0	0	NaN
hs0042	120	0	0	0	0	0	0	NaN
hs0042	121	0	0	0	0	0	0	NaN
hs0042	122	0	0	0	0	0	0	NaN
hs0042	123	0	0	0	0	0	0	NaN
hs0042	124	0	0	0	0	0	0	NaN
hs0042	125	0	0	0	0	0	0	NaN
hs0042	126	0	0	0	0	0	0	NaN
hs0042	127	0	0	0	0	0	0	NaN
hs0042	128	0	0	0	0	0	0	NaN
hs0042	129	0	0	0	0	0	0	NaN
hs0042	130	0	0	0	0	0	0	NaN
hs0042	131	0	0	0	0	0	0	NaN
hs0042	132	0	0	0	0	0	0	NaN
hs0042	133	0	0	0	0	0	0	NaN
hs0042	134	0	0	0	0	0	0	NaN
hs0042	135	0	0	0	0	0	0	NaN
hs0042	136	0	0	0	0	0	0	NaN
hs0042	137	0	0	0	0	0	0	NaN
hs0042	138	0	0	0	0	0	0	NaN
hs0042	139	0	0	0	0	0	0	NaN
hs0042	140	0	0	0	0	0	0	NaN
hs0042	141	0	0	0	0	0	0	NaN
hs0042	142	0	0	0	0	0	0	NaN
hs0042	143	0	0	0	0	0	0	NaN
hs0042	144	0	0	0	0	0	0	NaN
hs0042	145	0	0	0	0	0	0	NaN
hs0042	146	0	0	0	0	0	0	NaN
hs0042	147	0	0	0	0	0	0	NaN
hs0042	148	0	0	0	0	0	0	NaN
hs0042	149	0	0	0	0	0	0	NaN
hs0042	150	0	0	0	0	0	0	NaN
hs0042	151	0	0	0	0	0	0	NaN
hs0042	152	0	0	0	0	0	0	NaN
hs0042	153	0	0	0	0	0	0	NaN
hs0042	154	0	0	0	0	0	0	NaN
hs0042	155	0	0	0	0	0	0	NaN
hs0042	156	0	0	0	0	0	0	NaN
hs0042	157	0	0	0	0	0	0	NaN
hs0042	158	0	0	0	0	0	0	NaN
hs0042	159	0	0	0	0	0	0	NaN
hs0042	160	0	0	0	0	0	0	NaN
hs0042	161	0	0	0	0	0	0	NaN
hs0042	162	0	0	0	0	0	0	NaN
hs0042	163	0	0	0	0	0	0	NaN
hs0042	164	0	0	0	0	0	0	NaN
hs0042	165	0	0	0	0	0	0	NaN
hs0042	166	0	0	0	0	0	0	NaN
hs0042	167	0	0	0	0	0	0	NaN
hs0042	168	0	0	0	0	0	0	NaN
hs0042	169	0	0	0	0	0	0	NaN
hs0042	170	0	0	0	0	0	0	NaN
hs0042	171	0	0	0	0	0	0	NaN
hs0042	172	0	0	0	0	0	0	NaN
hs0042	173	0	0	0	0	0	0	NaN
hs0042	174	0	0	0	0	0	0	NaN
hs0042	175	0	0	0	0	0	0	NaN
hs0042	176	0	0	0	0	0	0	NaN
hs0042	177	0	0	0	0	0	0	NaN
hs0042	178	0	0	0	0	0	0	NaN
hs0042	179	0	0	0	0	0	0	NaN
hs0042	180	0	0	0	0	0	0	NaN
hs0042	181	0	0	0	0	0	0	NaN
hs0042	182	0	0	0	0	0	0	NaN
hs0042	183	0	0	0	0	0	0	NaN
hs0042	184	0	0	0	0	0	0	NaN
hs0042	185	0	0	0	0	0	0	NaN
hs0042	186	0	0	0	0	0	0	NaN
hs0042	187	0	0	0	0	0	0	NaN
hs0042	188	0	0	0	0	0	0	NaN
