Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]
hs0047	100	0	0	0	0	0	0	NaN
hs0047	101	0	0	0	0	0	0	NaN
hs0047	102	0	0	0	0	0	0	NaN
hs0047	103	0	0	0	0	0	0	NaN
hs0047	104	0	0	0	0	0	0	NaN
hs0047	105	0	0	0	0	0	0	NaN
hs0047	106	0	0	0	0	0	0	NaN
hs0047	107	0	0	0	0	0	0	NaN
hs0047	108	0	0	0	0	0	0	NaN
hs0047	109	0	0	0	0	0	0	NaN
hs0047	110	0	0	0	0	0	0	NaN
hs0047	111	0	0	0	0	0	0	NaN
hs0047	112	0	0	0	0	0	0	NaN
hs0047	113	0	0	0	0	0	0	NaN
hs0047	114	0	0	0	0	0	0	NaN
hs0047	115	0	0	0	0	0	0	NaN
hs0047	116	0	0	0	0	0	0	NaN
hs0047	117	0	0	0	0	0	0	NaN
hs0047	118	0	0	0	0	0	0	NaN
hs0047	119	0	0	0	0	0	0	NaN
hs0047	120	0	0	0	0	0	0	NaN
hs0047	121	0	0	0	0	0	0	NaN
hs0047	122	0	0	0	0	0	0	NaN
hs0047	123	0	0	0	0	0	0	NaN
hs0047	124	0	0	0	0	0	0	NaN
hs0047	125	0	0	0	0	0	0	NaN
hs0047	126	0	0	0	0	0	0	NaN
hs0047	127	0	0	0	0	0	0	NaN
hs0047	128	0	0	0	0	0	0	NaN
hs0047	129	0	0	0	0	0	0	NaN
hs0047	130	0	0	0	0	0	0	NaN
hs0047	131	0	0	0	0	0	0	NaN
hs0047	132	0	0	0	0	0	0	NaN
hs0047	133	0	0	0	0	0	0	NaN
hs0047	134	0	0	0	0	0	0	NaN
hs0047	135	0	0	0	0	0	0	NaN
hs0047	136	0	0	0	0	0	0	NaN
hs0047	137	0	0	0	0	0	0	NaN
hs0047	138	0	0	0	0	0	0	NaN
hs0047	139	0	0	0	0	0	0	NaN
hs0047	140	0	0	0	0	0	0	NaN
hs0047	141	0	0	0	0	0	0	NaN
hs0047	142	0	0	0	0	0	0	NaN
hs0047	143	0	0	0	0	0	0	NaN
hs0047	144	0	0	0	0	0	0	NaN
hs0047	145	0	0	0	0	0	0	NaN
hs0047	146	0	0	0	0	0	0	NaN
hs0047	147	0	0	0	0	0	0	NaN
hs0047	148	0	0	0	0	0	0	NaN
hs0047	149	0	0	0	0	0	0	NaN
hs0047	150	0	0	0	0	0	0	NaN
hs0047	151	0	0	0	0	0	0	NaN
hs0047	152	0	0	0	0	0	0	NaN
hs0047	153	0	0	0	0	0	0	NaN
hs0047	154	0	0	0	0	0	0	NaN
hs0047	155	0	0	0	0	0	0	NaN
hs0047	156	0	0	0	0	0	0	NaN
hs0047	157	0	0	0	0	0	0	NaN
hs0047	158	0	0	0	0	0	0	NaN
hs0047	159	0	0	0	0	0	0	NaN
hs0047	160	0	0	0	0	0	0	NaN
hs0047	161	0	0	0	0	0	0	NaN
hs0047	162	0	0	0	0	0	0	NaN
hs0047	163	0	0	0	0	0	0	NaN
hs0047	164	0	0	0	0	0	0	NaN
hs0047	165	0	0	0	0	0	0	NaN
hs0047	166	0	0	0	0	0	0	NaN
hs0047	167	0	0	0	0	0	0	NaN
hs0047	168	0	0	0	0	0	0	NaN
hs0047	169	0	0	0	0	0	0	NaN
hs0047	170	0	0	0	0	0	0	NaN
hs0047	171	0	0	0	0	0	0	NaN
hs0047	172	0	0	0	0	0	0	NaN
hs0047	173	0	0	0	0	0	0	NaN
hs0047	174	0	0	0	0	0	0	NaN
hs0047	175	0	0	0	0	0	0	NaN
hs0047	176	0	0	0	0	0	0	NaN
hs0047	177	0	0	0	0	0	0	NaN
hs0047	178	0	0	0	0	0	0	NaN
hs0047	179	0	0	0	0	0	0	NaN
hs0047	180	0	0	0	0	0	0	NaN
hs0047	181	0	0	0	0	0	0	NaN
hs0047	182	0	0	0	0	0	0	NaN
hs0047	183	0	0	0	0	0	0	NaN
hs0047	184	0	0	0	0	0	0	NaN
hs0047	185	0	0	0	0	0	0	NaN
hs0047	186	0	0	0	0	0	0	NaN
hs0047	187	0	0	0	0	0	0	NaN
hs0047	188	0	0	0	0	0	0	NaN
hs0047	189	0	0	0	0	0	0	NaN
hs0047	190	0	0	0	0	0	0	NaN
hs0047	191	0	0	0	0	0	0	NaN
hs0047	192	0	0	0	0	0	0	NaN
