Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
hs0047	1	0	20.006	0.26745	0.58	99940000	192650000	0	0.44467	1.726	145.2	145.2	5.691	5.595	0.07143	0	0.07143	0	0	0.6657	30.463	193691.9	1
hs0047	2	1	20.011	0.26745	0.51	185410000	404770000	0	0.44467	1.735	145.2	145.2	5.718	5.621	0.07143	0	0.07143	0	0	0.7314	30.463	328450.1	1
hs0047	3	2	20.015	0.26745	0.51	149630000	339900000	0	0.44467	1.744	145.2	145.2	5.745	5.648	0.07143	0	0.07143	0	0	0.7119	30.463	279743.9	1
hs0047	4	3	20.02	0.26733	0.03	103070000	217790000	0	0.44467	1.753	145.2	145.2	5.772	5.675	0.07143	0	0.07143	0	0	0.5572	30.463	15833.6	1
hs0047	5	4	20.024	0.26756	0.03	135990000	310240000	0	0.44467	1.762	145.2	145.2	5.799	5.702	0.07143	0	0.07143	0	0	0.5611	30.463	22212.1	1
hs0047	6	5	20.029	0.26733	0.031	142630000	306200000	0	0.44467	1.772	145.2	145.2	5.826	5.729	0.07143	0	0.07143	0	0	0.5614	30.463	22633.6	1
hs0047	7	6	20.033	0.26756	0.03	176620000	411340000	0	0.44467	1.781	145.2	145.2	5.853	5.756	0.07143	0	0.07143	0	0	0.5651	30.463	28703.4	1
hs0047	8	7	20.038	0.26733	0.03	188180000	473670000	0	0.44467	1.79	145.2	145.2	5.88	5.783	0.07143	0	0.07143	0	0	0.5674	30.463	32523.5	1
hs0047	9	8	20.042	0.26745	0.03	190650000	456930000	0	0.44467	1.799	145.2	145.2	5.907	5.81	0.07143	0	0.07143	0	0	0.5668	30.463	31593.6	1
hs0047	10	9	20.047	0.26745	0.03	194860000	473690000	0	0.44467	1.808	145.2	145.2	5.934	5.836	0.07143	0	0.07143	0	0	0.567	30.463	31911.8	1
hs0047	11	10	20.051	0.26745	0.03	182550000	416030000	0	0.44467	1.817	145.2	145.2	5.961	5.863	0.07143	0	0.07143	0	0	0.5651	30.463	28732.8	1
hs0047	12	11	20.055	0.26733	0.03	196280000	451710000	0	0.44467	1.827	145.2	145.2	5.988	5.89	0.07143	0	0.07143	0	0	0.5661	30.463	30425.7	1
hs0047	13	12	20.06	0.26756	0.03	168370000	456130000	0	0.44467	1.836	145.2	145.2	6.015	5.917	0.07143	0	0.07143	0	0	0.5663	30.463	30727.3	1
hs0047	14	13	20.064	0.26733	0.03	180160000	442730000	0	0.44467	1.845	145.2	145.2	6.042	5.944	0.07143	0	0.07143	0	0	0.5662	30.463	30514.3	1
hs0047	15	14	20.069	0.26756	0.033	179740000	424260000	0	0.44467	1.854	145.2	145.2	6.069	5.971	0.07143	0	0.07143	0	0	0.5667	30.463	31330.4	1
hs0047	16	15	20.073	0.26733	0.032	183050000	439490000	0	0.44467	1.863	145.2	145.2	6.096	5.998	0.07143	0	0.07143	0	0	0.5669	30.463	31670.8	1
hs0047	17	16	20.078	0.26756	0.039	156480000	371170000	0	0.44467	1.872	145.2	145.2	6.123	6.025	0.07143	0	0.07143	0	0	0.5677	30.463	32967.2	1
hs0047	18	17	20.082	0.26733	0.037	147750000	358410000	0	0.44467	1.881	145.2	145.2	6.15	6.052	0.07143	0	0.07143	0	0	0.5665	30.463	31136.1	1
hs0047	19	18	20.087	0.26756	0.049	196680000	461590000	0	0.44467	1.891	145.2	145.2	6.177	6.078	0.07143	0	0.07143	0	0	0.5768	30.463	47926.6	1
hs0047	20	19	20.091	0.26733	0.054	198870000	495920000	0	0.44467	1.9	145.2	145.2	6.204	6.105	0.07143	0	0.07143	0	0	0.5814	30.463	55498.8	1
hs0047	21	20	20.096	0.26745	0.041	176760000	421750000	0	0.44467	1.909	145.2	145.2	6.231	6.132	0.07143	0	0.07143	0	0	0.5704	30.463	37399.7	1
hs0047	22	21	20.1	0.26745	0.04	162230000	395560000	0	0.44467	1.918	145.2	145.2	6.258	6.159	0.07143	0	0.07143	0	0	0.5696	30.463	36206	1
hs0047	23	22	20.105	0.26745	0.052	216670000	504500000	0	0.44467	1.927	145.2	145.2	6.285	6.186	0.07143	0	0.07143	0	0	0.5816	30.463	55861.8	1
hs0047	24	23	20.109	0.26745	0.059	207000000	506300000	0	0.44467	1.936	145.2	145.2	6.312	6.213	0.07143	0	0.07143	0	0	0.586	30.463	63043.7	1
hs0047	25	24	20.113	0.26745	0.046	182210000	438980000	0	0.44467	1.945	145.2	145.2	6.339	6.24	0.07143	0	0.07143	0	0	0.5743	30.463	43800.7	1
hs0047	26	25	20.118	0.26745	0.049	178470000	447310000	0	0.44467	1.955	145.2	145.2	6.366	6.267	0.07143	0	0.07143	0	0	0.5761	30.463	46735	1
hs0047	27	26	20.122	0.26745	0.059	207070000	526310000	0	0.44467	1.964	145.2	145.2	6.393	6.294	0.07143	0	0.07143	0	0	0.5864	30.463	63614.6	1
hs0047	28	27	20.127	0.26733	0.059	202050000	502830000	0	0.44467	1.973	145.2	145.2	6.42	6.32	0.07143	0	0.07143	0	0	0.5856	30.463	62463.4	1
hs0047	29	28	20.131	0.26745	0.051	183810000	444370000	0	0.44467	1.982	145.2	145.2	6.447	6.347	0.07143	0	0.07143	0	0	0.5769	30.463	48126.6	1
hs0047	30	29	20.136	0.26745	0.055	199780000	490240000	0	0.44467	1.991	145.2	145.2	6.474	6.374	0.07143	0	0.07143	0	0	0.5819	30.463	56303.8	1
hs0047	31	30	20.14	0.26745	0.066	213080000	512760000	0	0.44467	2	145.2	145.2	6.501	6.401	0.07143	0	0.07143	0	0	0.5898	30.463	69208.7	1
hs0047	32	31	20.145	0.26745	0.061	202140000	512620000	0	0.44467	2.009	145.2	145.2	6.528	6.428	0.07143	0	0.07143	0	0	0.5861	30.463	63276.1	1
hs0047	33	32	20.149	0.26745	0.058	198780000	496030000	0	0.44467	2.019	145.2	145.2	6.555	6.455	0.07143	0	0.07143	0	0	0.5835	30.463	58903.6	1
hs0047	34	33	20.154	0.26745	0.06	200630000	494680000	0	0.44467	2.028	145.2	145.2	6.582	6.482	0.07143	0	0.07143	0	0	0.585	30.463	61334.2	1
hs0047	35	34	20.158	0.53478	0.064	206320000	514810000	1	0.44467	2.037	145.2	145.2	6.609	6.509	0.07143	0	0.07143	0	0	0.5881	30.463	66549	1
hs0047	37	35	20.167	0.26745	0.065	188250000	496350000	0	0.44467	2.055	145.2	145.2	6.663	6.562	0.07143	0	0.07143	0	0	0.5877	30.463	65756.9	1
hs0047	38	36	20.171	0.26745	0.066	183700000	475950000	0	0.44467	2.064	145.2	145.2	6.69	6.589	0.07143	0	0.07143	0	0	0.5865	30.463	63801	1
hs0047	39	37	20.176	0.26733	0.068	198190000	514700000	0	0.44467	2.073	145.2	145.2	6.717	6.616	0.07143	0	0.07143	0	0	0.5899	30.463	69452.3	1
hs0047	40	38	20.18	0.26756	0.072	206450000	528920000	0	0.44467	2.083	145.2	145.2	6.744	6.643	0.07143	0	0.07143	0	0	0.5935	30.463	75283.3	1
hs0047	41	39	20.185	0.26733	0.067	193870000	479020000	0	0.44467	2.092	145.2	145.2	6.771	6.67	0.07143	0	0.07143	0	0	0.5878	30.463	65980.6	1
hs0047	42	40	20.189	0.26756	0.066	195050000	503140000	0	0.44467	2.101	145.2	145.2	6.798	6.697	0.07143	0	0.07143	0	0	0.5895	30.463	68809.2	1
hs0047	43	41	20.194	0.26733	0.072	200040000	521190000	0	0.44467	2.11	145.2	145.2	6.825	6.724	0.07143	0	0.07143	0	0	0.5927	30.463	74028.7	1
hs0047	44	42	20.198	0.26756	0.073	201310000	497790000	0	0.44467	2.119	145.2	145.2	6.852	6.751	0.07143	0	0.07143	0	0	0.5921	30.463	72970.9	1
hs0047	45	43	20.203	0.26733	0.07	196060000	486450000	0	0.44467	2.128	145.2	145.2	6.879	6.777	0.07143	0	0.07143	0	0	0.5892	30.463	68244.5	1
hs0047	46	44	20.207	0.26745	0.071	184300000	484900000	0	0.44467	2.138	145.2	145.2	6.906	6.804	0.07143	0	0.07143	0	0	0.5906	30.463	70521.2	1
hs0047	47	45	20.211	0.26745	0.076	202260000	517690000	0	0.44467	2.147	145.2	145.2	6.933	6.831	0.07143	0	0.07143	0	0	0.5958	30.463	79086	1
hs0047	48	46	20.216	0.26745	0.076	202400000	513130000	0	0.44467	2.156	145.2	145.2	6.96	6.858	0.07143	0	0.07143	0	0	0.5953	30.463	78303.3	1
hs0047	49	47	20.22	0.26733	0.073	203870000	502040000	0	0.44467	2.165	145.2	145.2	6.987	6.885	0.07143	0	0.07143	0	0	0.5932	30.463	74838.1	1
hs0047	50	48	20.225	0.26756	0.073	191380000	494880000	0	0.44467	2.174	145.2	145.2	7.014	6.912	0.07143	0	0.07143	0	0	0.5914	30.463	71895.4	1
hs0047	51	49	20.229	0.26745	0.074	192850000	507610000	0	0.44467	2.183	145.2	145.2	7.041	6.939	0.07143	0	0.07143	0	0	0.5933	30.463	75050.3	1
hs0047	52	50	20.234	0.26745	0.075	189350000	493090000	0	0.44467	2.192	145.2	145.2	7.068	6.966	0.07143	0	0.07143	0	0	0.5924	30.463	73511.2	1
hs0047	53	51	20.238	0.26733	0.075	183010000	483530000	0	0.44467	2.202	145.2	145.2	7.095	6.993	0.07143	0	0.07143	0	0	0.5925	30.463	73717.3	1
hs0047	54	52	20.243	0.26756	0.077	192540000	504560000	0	0.44467	2.211	145.2	145.2	7.122	7.019	0.07143	0	0.07143	0	0	0.5942	30.463	76551.6	1
hs0047	55	53	20.247	0.26733	0.079	196820000	515920000	0	0.44467	2.22	145.2	145.2	7.149	7.046	0.07143	0	0.07143	0	0	0.597	30.463	81125.5	1
hs0047	56	54	20.252	0.26745	0.077	187640000	488990000	0	0.44467	2.229	145.2	145.2	7.176	7.073	0.07143	0	0.07143	0	0	0.5938	30.463	75869	1
hs0047	57	55	20.256	0.26745	0.079	187830000	486240000	0	0.44467	2.24	145.2	145.2	7.202	7.099	0.07143	0	0.07143	0	0	0.5937	30.463	75741.2	1
hs0047	58	56	20.261	0.26745	0.08	188130000	487300000	0	0.44467	2.251	145.2	145.2	7.228	7.124	0.07143	0	0.07143	0	0	0.5952	30.463	78120.9	1
hs0047	59	57	20.265	0.26745	0.079	180030000	477690000	0	0.44467	2.261	145.2	145.2	7.254	7.15	0.07143	0	0.07143	0	0	0.5934	30.463	75149.5	1
hs0047	60	58	20.269	0.26745	0.081	176540000	470730000	0	0.44467	2.272	145.2	145.2	7.28	7.176	0.07143	0	0.07143	0	0	0.594	30.463	76154	1
hs0047	61	59	20.274	0.26745	0.084	194030000	507100000	0	0.44467	2.282	145.2	145.2	7.306	7.202	0.07143	0	0.07143	0	0	0.5993	30.463	84857.9	1
hs0047	62	60	20.278	0.26745	0.086	173730000	468160000	0	0.44467	2.293	145.2	145.2	7.332	7.228	0.07143	0	0.07143	0	0	0.596	30.463	79487.1	1
hs0047	63	61	20.283	0.26733	0.077	168870000	459910000	0	0.44467	2.303	145.2	145.2	7.358	7.254	0.07143	0	0.07143	0	0	0.5907	30.463	70678.7	1
hs0047	64	62	20.287	0.26756	0.084	169280000	477320000	0	0.44467	2.314	145.2	145.2	7.384	7.279	0.07143	0	0.07143	0	0	0.5956	30.463	78829.5	1
hs0047	65	63	20.292	0.26733	0.088	180260000	454840000	0	0.44467	2.324	145.2	145.2	7.41	7.305	0.07143	0	0.07143	0	0	0.5954	30.463	78446.7	1
hs0047	66	64	20.296	0.26745	0.085	183210000	492810000	0	0.44467	2.335	145.2	145.2	7.435	7.331	0.07143	0	0.07143	0	0	0.5971	30.463	81306.5	1
hs0047	67	65	20.301	0.26745	0.086	174480000	466310000	0	0.44467	2.345	145.2	145.2	7.461	7.357	0.07143	0	0.07143	0	0	0.5952	30.463	78207.6	1
hs0047	68	66	20.305	0.26745	0.081	185760000	480640000	0	0.44467	2.356	145.2	145.2	7.487	7.383	0.07143	0	0.07143	0	0	0.5948	30.463	77445.9	1
hs0047	69	67	20.31	0.26745	0.088	183980000	491770000	0	0.44467	2.367	145.2	145.2	7.513	7.409	0.07143	0	0.07143	0	0	0.6002	30.463	86305.4	1
hs0047	70	68	20.314	0.26745	0.081	172810000	457440000	0	0.44467	2.377	145.2	145.2	7.539	7.434	0.07143	0	0.07143	0	0	0.5926	30.463	73890.7	1
hs0047	71	69	20.318	0.26745	0.082	175510000	463320000	0	0.44467	2.388	145.2	145.2	7.565	7.46	0.07143	0	0.07143	0	0	0.5939	30.463	76038.1	1
hs0047	72	70	20.323	0.26745	0.089	162400000	439690000	0	0.44467	2.398	145.2	145.2	7.591	7.486	0.07143	0	0.07143	0	0	0.5937	30.463	75589.6	1
hs0047	73	71	20.327	0.26733	0.086	168210000	460550000	0	0.44467	2.409	145.2	145.2	7.617	7.512	0.07143	0	0.07143	0	0	0.5945	30.463	76946.8	1
hs0047	74	72	20.332	0.26756	0.091	161710000	459710000	0	0.44467	2.419	145.2	145.2	7.643	7.538	0.07143	0	0.07143	0	0	0.5972	30.463	81477.7	1
hs0047	75	73	20.336	0.26733	0.09	176820000	458870000	0	0.44467	2.43	145.2	145.2	7.669	7.563	0.07143	0	0.07143	0	0	0.5974	30.463	81745.7	1
hs0047	76	74	20.341	0.26756	0.088	169670000	469160000	0	0.44467	2.44	145.2	145.2	7.695	7.589	0.07143	0	0.07143	0	0	0.5978	30.463	82423	1
hs0047	77	75	20.345	0.26733	0.087	174860000	466290000	0	0.44467	2.451	145.2	145.2	7.721	7.615	0.07143	0	0.07143	0	0	0.5963	30.463	79850.3	1
hs0047	78	76	20.35	0.26756	0.087	155570000	436720000	0	0.44467	2.461	145.2	145.2	7.747	7.641	0.07143	0	0.07143	0	0	0.5932	30.463	74789.9	1
hs0047	79	77	20.354	0.26733	0.088	164520000	442000000	0	0.44467	2.472	145.2	145.2	7.773	7.667	0.07143	0	0.07143	0	0	0.5941	30.463	76352.4	1
hs0047	80	78	20.359	0.26756	0.093	156760000	440130000	0	0.44467	2.483	145.2	145.2	7.799	7.693	0.07143	0	0.07143	0	0	0.5962	30.463	79804.9	1
hs0047	81	79	20.363	0.26733	0.09	147250000	419610000	0	0.44467	2.493	145.2	145.2	7.825	7.718	0.07143	0	0.07143	0	0	0.5931	30.463	74622.9	1
hs0047	82	80	20.367	0.26745	0.093	175890000	466960000	0	0.44467	2.504	145.2	145.2	7.851	7.744	0.07143	0	0.07143	0	0	0.5998	30.463	85701.9	1
hs0047	83	81	20.372	0.26733	0.094	161020000	447710000	0	0.44467	2.514	145.2	145.2	7.876	7.77	0.07143	0	0.07143	0	0	0.5973	30.463	81647.4	1
hs0047	84	82	20.376	0.26756	0.088	163640000	444460000	0	0.44467	2.525	145.2	145.2	7.902	7.796	0.07143	0	0.07143	0	0	0.5943	30.463	76723.3	1
hs0047	85	83	20.381	0.26733	0.09	165210000	450150000	0	0.44467	2.535	145.2	145.2	7.928	7.822	0.07143	0	0.07143	0	0	0.5966	30.463	80496.8	1
hs0047	86	84	20.385	0.26756	0.091	160250000	438250000	0	0.44467	2.546	145.2	145.2	7.954	7.848	0.07143	0	0.07143	0	0	0.5954	30.463	78424	1
hs0047	87	85	20.39	0.26733	0.088	160660000	426650000	0	0.44467	2.556	145.2	145.2	7.98	7.873	0.07143	0	0.07143	0	0	0.5928	30.463	74146.7	1
hs0047	88	86	20.394	0.26756	0.092	143010000	418180000	0	0.44467	2.567	145.2	145.2	8.006	7.899	0.07143	0	0.07143	0	0	0.5935	30.463	75343.8	1
hs0047	89	87	20.399	0.26733	0.094	157650000	424480000	0	0.44467	2.577	145.2	145.2	8.032	7.925	0.07143	0	0.07143	0	0	0.5953	30.463	78258.2	1
hs0047	90	88	20.403	0.26745	0.094	150340000	418500000	0	0.44467	2.588	145.2	145.2	8.058	7.951	0.07143	0	0.07143	0	0	0.5947	30.463	77270.8	1
hs0047	91	89	20.408	0.60253	0.094	159090000	430790000	1	0.44467	2.598	145.2	145.2	8.084	7.977	0.07143	0	0.07143	0	0	0.5953	30.463	78348.4	1
hs0047	93	90	20.418	0.26756	0.095	153830000	415000000	0	0.44467	2.622	145.2	145.2	8.142	8.035	0.07143	0	0.07143	0	0	0.5951	30.463	77885.2	1
hs0047	94	91	20.422	0.26733	0.095	151720000	419340000	0	0.44467	2.633	145.2	145.2	8.168	8.061	0.07143	0	0.07143	0	0	0.5945	30.463	77011.8	1
hs0047	95	92	20.427	0.26745	0.094	148950000	415420000	0	0.44467	2.643	145.2	145.2	8.194	8.086	0.07143	0	0.07143	0	0	0.5944	30.463	76771.7	1
hs0047	96	93	20.431	0.26745	0.095	142120000	413930000	0	0.44467	2.654	145.2	145.2	8.22	8.112	0.07143	0	0.07143	0	0	0.5936	30.463	75462.3	1
hs0047	97	94	20.435	0.26745	0.098	147170000	403200000	0	0.44467	2.664	145.2	145.2	8.246	8.138	0.07143	0	0.07143	0	0	0.5942	30.463	76435.6	1
hs0047	98	95	20.44	0.26745	0.1	147740000	424140000	0	0.44467	2.675	145.2	145.2	8.272	8.164	0.07143	0	0.07143	0	0	0.5982	30.463	83091.3	1
hs0047	99	96	20.444	0.26745	0.1	140000000	397530000	0	0.44467	2.685	145.2	145.2	8.298	8.19	0.07143	0	0.07143	0	0	0.5944	30.463	76894.1	1
hs0047	100	97	20.449	0.26745	0.097	144530000	401420000	0	0.44467	2.696	145.2	145.2	8.324	8.216	0.07143	0	0.07143	0	0	0.5947	30.463	77279.5	1
hs0047	101	98	20.453	0.26745	0.1	143660000	405730000	0	0.44467	2.707	145.2	145.2	8.35	8.241	0.07143	0	0.07143	0	0	0.5973	30.463	81535.7	1
hs0047	102	99	20.458	0.26733	0.097	143480000	401000000	0	0.44467	2.717	145.2	145.2	8.376	8.267	0.07143	0	0.07143	0	0	0.594	30.463	76232.6	1
hs0047	103	100	20.462	0.26745	0.1	145410000	407550000	0	0.44467	2.728	145.2	145.2	8.402	8.293	0.07143	0	0.07143	0	0	0.5956	30.463	78790.4	1
hs0047	104	101	20.467	0.26745	0.098	133290000	389110000	0	0.44467	2.738	145.2	145.2	8.428	8.319	0.07143	0	0.07143	0	0	0.5932	30.463	74844.1	1
hs0047	105	102	20.471	0.26745	0.1	136970000	395830000	0	0.44467	2.749	145.2	145.2	8.454	8.345	0.07143	0	0.07143	0	0	0.594	30.463	76225.7	1
hs0047	106	103	20.476	0.26745	0.11	143530000	412850000	0	0.44467	2.759	145.2	145.2	8.48	8.371	0.07143	0	0.07143	0	0	0.5987	30.463	83930.3	1
hs0047	107	104	20.48	0.26745	0.1	137060000	393810000	0	0.44467	2.77	145.2	145.2	8.506	8.396	0.07143	0	0.07143	0	0	0.5957	30.463	78869.7	1
