Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]
hs0113	100	0	0	0	0	0	0	NaN
hs0113	101	0	0	0	0	0	0	NaN
hs0113	102	0	0	0	0	0	0	NaN
hs0113	103	0	0	0	0	0	0	NaN
hs0113	104	0	0	0	0	0	0	NaN
hs0113	105	0	0	0	0	0	0	NaN
hs0113	106	0	0	0	0	0	0	NaN
hs0113	107	0	0	0	0	0	0	NaN
hs0113	108	0	0	0	0	0	0	NaN
hs0113	109	0	0	0	0	0	0	NaN
hs0113	110	0	0	0	0	0	0	NaN
hs0113	111	0	0	0	0	0	0	NaN
hs0113	112	0	0	0	0	0	0	NaN
hs0113	113	0	0	0	0	0	0	NaN
hs0113	114	0	0	0	0	0	0	NaN
hs0113	115	0	0	0	0	0	0	NaN
hs0113	116	0	0	0	0	0	0	NaN
hs0113	117	0	0	0	0	0	0	NaN
hs0113	118	0	0	0	0	0	0	NaN
hs0113	119	0	0	0	0	0	0	NaN
hs0113	120	0	0	0	0	0	0	NaN
hs0113	121	0	0	0	0	0	0	NaN
hs0113	122	0	0	0	0	0	0	NaN
hs0113	123	0	0	0	0	0	0	NaN
hs0113	124	0	0	0	0	0	0	NaN
hs0113	125	0	0	0	0	0	0	NaN
hs0113	126	0	0	0	0	0	0	NaN
hs0113	127	0	0	0	0	0	0	NaN
hs0113	128	0	0	0	0	0	0	NaN
hs0113	129	0	0	0	0	0	0	NaN
hs0113	130	0	0	0	0	0	0	NaN
hs0113	131	0	0	0	0	0	0	NaN
hs0113	132	0	0	0	0	0	0	NaN
hs0113	133	0	0	0	0	0	0	NaN
hs0113	134	0	0	0	0	0	0	NaN
hs0113	135	0	0	0	0	0	0	NaN
hs0113	136	0	0	0	0	0	0	NaN
hs0113	137	0	0	0	0	0	0	NaN
hs0113	138	0	0	0	0	0	0	NaN
hs0113	139	0	0	0	0	0	0	NaN
hs0113	140	0	0	0	0	0	0	NaN
hs0113	141	0	0	0	0	0	0	NaN
hs0113	142	0	0	0	0	0	0	NaN
