Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
hs0101	104	99	20.47	0.26745	1.7	88752000	134610000	0	1.7329	2.63	30.19	30.19	24.22	22.63	0.8011	0	0.8011	0.02169	2.708	0.7252	5.655	312993.7	1
hs0101	105	100	20.475	0.26733	1.7	79308000	118500000	0	1.7329	2.638	30.23	30.23	24.3	22.71	0.8033	0	0.8033	0.02181	2.715	0.7148	5.655	286918.2	1
hs0101	106	101	20.479	0.26756	1.6	88283000	131880000	0	1.7329	2.646	30.27	30.27	24.39	22.79	0.8056	0	0.8056	0.02193	2.722	0.719	5.655	297376.1	1
hs0101	107	102	20.483	0.6015	1.8	87468000	130840000	1	1.7329	2.655	30.31	30.31	24.47	22.87	0.8078	0	0.8078	0.02205	2.729	0.7301	5.655	325369.9	1
hs0101	109	103	20.493	0.26745	1.6	81783000	120510000	0	1.7329	2.673	30.4	30.4	24.66	23.06	0.8128	0	0.8128	0.02231	2.745	0.7118	5.655	279513.5	1
hs0101	110	104	20.498	0.26745	1.6	79559000	116830000	0	1.7329	2.681	30.44	30.44	24.75	23.14	0.8151	0	0.8151	0.02243	2.752	0.709	5.655	272450.6	1
hs0101	111	105	20.502	0.26745	1.8	85113000	127610000	0	1.7329	2.689	30.48	30.48	24.83	23.22	0.8173	0	0.8173	0.02255	2.759	0.7259	5.655	314808.9	1
hs0101	112	106	20.507	0.26745	1.8	79626000	118020000	0	1.7329	2.697	30.51	30.51	24.92	23.3	0.8196	0	0.8196	0.02267	2.766	0.7208	5.655	301960.5	1
hs0101	113	107	20.511	0.26745	1.7	82320000	120300000	0	1.7329	2.705	30.55	30.55	25	23.38	0.8218	0	0.8218	0.02279	2.773	0.7156	5.464	289097.8	1
hs0101	114	108	20.516	0.26733	1.8	89244000	133380000	0	1.7329	2.713	30.59	30.59	25.09	23.46	0.824	0	0.824	0.0229	2.779	0.7325	5.464	331202.5	1
hs0101	115	109	20.52	0.26756	1.8	91346000	139120000	0	1.7329	2.721	30.63	30.63	25.17	23.54	0.8263	0	0.8263	0.02302	2.786	0.7361	5.464	340373.5	1
hs0101	116	110	20.525	0.26733	1.6	82070000	121270000	0	1.7329	2.73	30.67	30.67	25.26	23.62	0.8285	0	0.8285	0.02314	2.793	0.7139	5.464	284704.5	1
hs0101	117	111	20.529	0.26745	1.6	82496000	121840000	0	1.7329	2.738	30.71	30.71	25.34	23.7	0.8308	0	0.8308	0.02326	2.799	0.7105	5.464	276348	1
hs0101	118	112	20.534	0.26745	1.8	89883000	135110000	0	1.7329	2.746	30.75	30.75	25.43	23.78	0.833	0	0.833	0.02337	2.806	0.7353	5.464	338296.4	1
hs0101	119	113	20.538	0.26745	1.8	88355000	133550000	0	1.7329	2.754	30.79	30.79	25.51	23.86	0.8353	0	0.8353	0.02349	2.813	0.733	5.464	332469.5	1
hs0101	120	114	20.542	0.60162	1.6	91466000	136000000	1	1.7329	2.762	30.83	30.83	25.6	23.94	0.8375	0	0.8375	0.02361	2.819	0.7249	5.464	312177.6	1
hs0101	122	115	20.553	0.6015	1.6	93594000	140620000	1	1.7329	2.779	30.91	30.91	25.81	24.14	0.8433	0	0.8433	0.02381	2.823	0.7265	5.464	316152.9	1
hs0101	124	116	20.563	0.26756	1.5	85357000	123360000	0	1.7329	2.795	30.98	30.98	26.08	24.4	0.8512	0	0.8512	0.02381	2.797	0.7101	5.464	275242.4	1
hs0101	125	117	20.567	0.26733	1.5	93088000	139470000	0	1.7329	2.802	31.01	31.01	26.2	24.52	0.8548	0	0.8548	0.02381	2.786	0.7221	5.464	305275.7	1
hs0101	126	118	20.571	0.26756	1.8	87131000	129800000	0	1.7329	2.809	31.04	31.04	26.32	24.63	0.8583	0	0.8583	0.02381	2.774	0.7282	5.464	320409.6	1
hs0101	127	119	20.576	0.26733	1.6	94758000	141610000	0	1.7329	2.815	31.08	31.08	26.44	24.74	0.8618	0	0.8618	0.02381	2.763	0.7275	5.464	318782.2	1
hs0101	128	120	20.58	0.26756	1.7	85577000	125020000	0	1.7329	2.822	31.11	31.11	26.57	24.86	0.8654	0	0.8654	0.02381	2.751	0.7196	5.464	298907.6	1
hs0101	129	121	20.585	0.26733	1.6	97143000	145310000	0	1.7329	2.829	31.14	31.14	26.69	24.97	0.8689	0	0.8689	0.02381	2.74	0.7269	5.464	317137.1	1
hs0101	130	122	20.589	0.26745	1.7	92517000	139570000	0	1.7329	2.836	31.17	31.17	26.81	25.09	0.8724	0	0.8724	0.02381	2.729	0.7344	5.464	336047.8	1
hs0101	131	123	20.594	0.26745	1.5	95025000	141210000	0	1.7329	2.843	31.21	31.21	26.93	25.2	0.876	0	0.876	0.02381	2.718	0.7216	5.303	304079	1
hs0101	132	124	20.598	0.26745	1.6	97416000	146830000	0	1.7329	2.85	31.24	31.24	27.05	25.32	0.8795	0	0.8795	0.02381	2.707	0.7297	5.303	324229.7	1
hs0101	133	125	20.603	0.26733	1.5	98470000	147610000	0	1.7329	2.857	31.27	31.27	27.17	25.43	0.8831	0	0.8831	0.02381	2.696	0.7279	5.303	319793.5	1
hs0101	134	126	20.607	0.26756	1.5	97099000	146730000	0	1.7329	2.863	31.3	31.3	27.3	25.55	0.8866	0	0.8866	0.02381	2.686	0.7258	5.303	314566	1
hs0101	135	127	20.612	0.26745	1.5	90888000	132890000	0	1.7329	2.87	31.33	31.33	27.42	25.66	0.8901	0	0.8901	0.02381	2.675	0.7169	5.303	292126.4	1
hs0101	136	128	20.616	0.26745	1.6	98124000	143680000	0	1.7329	2.877	31.37	31.37	27.54	25.78	0.8937	0	0.8937	0.02381	2.664	0.7255	5.303	313840.9	1
hs0101	137	129	20.62	0.26733	1.7	88184000	128890000	0	1.7329	2.884	31.4	31.4	27.66	25.89	0.8972	0	0.8972	0.02381	2.654	0.7226	5.303	306439.1	1
hs0101	138	130	20.625	0.26756	1.5	97357000	144300000	0	1.7329	2.891	31.43	31.43	27.78	26	0.9007	0	0.9007	0.02381	2.643	0.7261	5.303	315149.1	1
hs0101	139	131	20.629	0.26733	1.7	95950000	141510000	0	1.7329	2.898	31.46	31.46	27.9	26.12	0.9043	0	0.9043	0.02381	2.633	0.7363	5.303	340643.7	1
hs0101	140	132	20.634	0.26745	1.6	96018000	143440000	0	1.7329	2.905	31.49	31.49	28.03	26.23	0.9078	0	0.9078	0.02381	2.623	0.7264	5.303	315953.3	1
hs0101	141	133	20.638	0.26745	1.6	97508000	144260000	0	1.7329	2.911	31.53	31.53	28.15	26.35	0.9114	0	0.9114	0.02381	2.613	0.7288	5.303	321951.7	1
hs0101	142	134	20.643	0.26745	1.6	90214000	132340000	0	1.7329	2.918	31.56	31.56	28.27	26.46	0.9149	0	0.9149	0.02381	2.602	0.7171	5.303	292787.3	1
hs0101	143	135	20.647	0.26745	1.6	97372000	144450000	0	1.7329	2.925	31.59	31.59	28.39	26.58	0.9184	0	0.9184	0.02381	2.592	0.7277	5.303	319181.3	1
hs0101	144	136	20.652	0.26745	1.7	97928000	143880000	0	1.7329	2.932	31.62	31.62	28.51	26.69	0.922	0	0.922	0.02381	2.582	0.7354	5.303	338506.2	1
hs0101	145	137	20.656	0.26745	1.6	99168000	149110000	0	1.7329	2.939	31.65	31.65	28.63	26.81	0.9255	0	0.9255	0.02381	2.573	0.7296	5.303	324087.3	1
hs0101	146	138	20.661	0.26745	1.6	96480000	144090000	0	1.7329	2.946	31.69	31.69	28.75	26.92	0.929	0	0.929	0.02381	2.563	0.7261	5.303	315297.7	1
hs0101	147	139	20.665	0.26733	1.5	99800000	148920000	0	1.7329	2.953	31.72	31.72	28.88	27.03	0.9326	0	0.9326	0.02381	2.553	0.7281	5.303	320285.6	1
hs0101	148	140	20.67	0.26745	1.6	101200000	149650000	0	1.7329	2.959	31.75	31.75	29	27.15	0.9361	0	0.9361	0.02381	2.543	0.7317	5.303	329227.4	1
hs0101	149	141	20.674	0.26745	1.5	96473000	142140000	0	1.7329	2.966	31.78	31.78	29.12	27.26	0.9397	0	0.9397	0.02381	2.534	0.7225	5.169	306184.2	1
hs0101	150	142	20.678	0.26745	1.5	101520000	150560000	0	1.7329	2.973	31.81	31.81	29.24	27.38	0.9432	0	0.9432	0.02381	2.524	0.7266	5.169	316532.3	1
hs0101	151	143	20.683	0.93567	1.6	101530000	149920000	2	1.7329	2.98	31.85	31.85	29.36	27.49	0.9467	0	0.9467	0.02381	2.515	0.732	5.169	329972.5	1
hs0101	154	144	20.698	0.26745	1.5	95330000	140010000	0	1.7329	3.004	31.96	31.96	29.79	27.89	0.9591	0	0.9591	0.02381	2.482	0.7215	5.169	303701	1
