Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]
hs0101	100	0	0	0	0	0	0	NaN
hs0101	101	0	0	0	0	0	0	NaN
hs0101	102	0	0	0	0	0	0	NaN
hs0101	103	0	0	0	0	0	0	NaN
hs0101	104	0	0	0	0	0	0	NaN
hs0101	105	0	0	0	0	0	0	NaN
hs0101	106	0	0	0	0	0	0	NaN
hs0101	107	0	0	0	0	0	0	NaN
hs0101	108	0	0	0	0	0	0	NaN
hs0101	109	0	0	0	0	0	0	NaN
hs0101	110	0	0	0	0	0	0	NaN
hs0101	111	0	0	0	0	0	0	NaN
hs0101	112	0	0	0	0	0	0	NaN
hs0101	113	0	0	0	0	0	0	NaN
hs0101	114	0	0	0	0	0	0	NaN
hs0101	115	0	0	0	0	0	0	NaN
hs0101	116	0	0	0	0	0	0	NaN
hs0101	117	0	0	0	0	0	0	NaN
hs0101	118	0	0	0	0	0	0	NaN
hs0101	119	0	0	0	0	0	0	NaN
hs0101	120	0	0	0	0	0	0	NaN
hs0101	121	0	0	0	0	0	0	NaN
hs0101	122	0	0	0	0	0	0	NaN
hs0101	123	0	0	0	0	0	0	NaN
hs0101	124	0	0	0	0	0	0	NaN
hs0101	125	0	0	0	0	0	0	NaN
hs0101	126	0	0	0	0	0	0	NaN
hs0101	127	0	0	0	0	0	0	NaN
hs0101	128	0	0	0	0	0	0	NaN
hs0101	129	0	0	0	0	0	0	NaN
hs0101	130	0	0	0	0	0	0	NaN
hs0101	131	0	0	0	0	0	0	NaN
hs0101	132	0	0	0	0	0	0	NaN
hs0101	133	0	0	0	0	0	0	NaN
hs0101	134	0	0	0	0	0	0	NaN
hs0101	135	0	0	0	0	0	0	NaN
hs0101	136	0	0	0	0	0	0	NaN
hs0101	137	0	0	0	0	0	0	NaN
hs0101	138	0	0	0	0	0	0	NaN
hs0101	139	0	0	0	0	0	0	NaN
hs0101	140	0	0	0	0	0	0	NaN
hs0101	141	0	0	0	0	0	0	NaN
hs0101	142	0	0	0	0	0	0	NaN
hs0101	143	0	0	0	0	0	0	NaN
hs0101	144	0	0	0	0	0	0	NaN
hs0101	145	0	0	0	0	0	0	NaN
hs0101	146	0	0	0	0	0	0	NaN
hs0101	147	0	0	0	0	0	0	NaN
hs0101	148	0	0	0	0	0	0	NaN
hs0101	149	0	0	0	0	0	0	NaN
hs0101	150	0	0	0	0	0	0	NaN
hs0101	151	0	0	0	0	0	0	NaN
hs0101	152	0	0	0	0	0	0	NaN
hs0101	153	0	0	0	0	0	0	NaN
hs0101	154	0	0	0	0	0	0	NaN
hs0101	155	0	0	0	0	0	0	NaN
hs0101	156	0	0	0	0	0	0	NaN
hs0101	157	0	0	0	0	0	0	NaN
hs0101	158	0	0	0	0	0	0	NaN
hs0101	159	0	0	0	0	0	0	NaN
hs0101	160	0	0	0	0	0	0	NaN
hs0101	161	0	0	0	0	0	0	NaN
hs0101	162	0	0	0	0	0	0	NaN
hs0101	163	0	0	0	0	0	0	NaN
hs0101	164	0	0	0	0	0	0	NaN
hs0101	165	0	0	0	0	0	0	NaN
hs0101	166	0	0	0	0	0	0	NaN
hs0101	167	0	0	0	0	0	0	NaN
hs0101	168	0	0	0	0	0	0	NaN
hs0101	169	0	0	0	0	0	0	NaN
hs0101	170	0	0	0	0	0	0	NaN
hs0101	171	0	0	0	0	0	0	NaN
hs0101	172	0	0	0	0	0	0	NaN
hs0101	173	0	0	0	0	0	0	NaN
hs0101	174	0	0	0	0	0	0	NaN
hs0101	175	0	0	0	0	0	0	NaN
hs0101	176	0	0	0	0	0	0	NaN
hs0101	177	0	0	0	0	0	0	NaN
hs0101	178	0	0	0	0	0	0	NaN
hs0101	179	0	0	0	0	0	0	NaN
hs0101	180	0	0	0	0	0	0	NaN
hs0101	181	0	0	0	0	0	0	NaN
hs0101	182	0	0	0	0	0	0	NaN
hs0101	183	0	0	0	0	0	0	NaN
hs0101	184	0	0	0	0	0	0	NaN
hs0101	185	0	0	0	0	0	0	NaN
hs0101	186	0	0	0	0	0	0	NaN
hs0101	187	0	0	0	0	0	0	NaN
hs0101	188	0	0	0	0	0	0	NaN
hs0101	189	0	0	0	0	0	0	NaN
hs0101	190	0	0	0	0	0	0	NaN
hs0101	191	0	0	0	0	0	0	NaN
hs0101	192	0	0	0	0	0	0	NaN
hs0101	193	0	0	0	0	0	0	NaN
hs0101	194	0	0	0	0	0	0	NaN
hs0101	195	0	0	0	0	0	0	NaN
hs0101	196	0	0	0	0	0	0	NaN
hs0101	197	0	0	0	0	0	0	NaN
hs0101	198	0	0	0	0	0	0	NaN
hs0101	199	0	0	0	0	0	0	NaN
hs0101	200	0	0	0	0	0	0	NaN
hs0101	201	0	0	0	0	0	0	NaN
hs0101	202	0	0	0	0	0	0	NaN
hs0101	203	0	0	0	0	0	0	NaN
hs0101	204	0	0	0	0	0	0	NaN
hs0101	205	0	0	0	0	0	0	NaN
hs0101	206	0	0	0	0	0	0	NaN
hs0101	207	0	0	0	0	0	0	NaN
hs0101	208	0	0	0	0	0	0	NaN
hs0101	209	0	0	0	0	0	0	NaN
hs0101	210	0	0	0	0	0	0	NaN
hs0101	211	0	0	0	0	0	0	NaN
hs0101	212	0	0	0	0	0	0	NaN
hs0101	213	0	0	0	0	0	0	NaN
hs0101	214	0	0	0	0	0	0	NaN
hs0101	215	0	0	0	0	0	0	NaN
hs0101	216	0	0	0	0	0	0	NaN
hs0101	217	0	0	0	0	0	0	NaN
hs0101	218	0	0	0	0	0	0	NaN
hs0101	219	0	0	0	0	0	0	NaN
hs0101	220	0	0	0	0	0	0	NaN
hs0101	221	0	0	0	0	0	0	NaN
hs0101	222	0	0	0	0	0	0	NaN
hs0101	223	0	0	0	0	0	0	NaN
hs0101	224	0	0	0	0	0	0	NaN
hs0101	225	0	0	0	0	0	0	NaN
hs0101	226	0	0	0	0	0	0	NaN
