Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]
hs0112	100	0	0	0	0	0	0	NaN
hs0112	101	0	0	0	0	0	0	NaN
hs0112	102	0	0	0	0	0	0	NaN
hs0112	103	0	0	0	0	0	0	NaN
hs0112	104	0	0	0	0	0	0	NaN
hs0112	105	0	0	0	0	0	0	NaN
hs0112	106	0	0	0	0	0	0	NaN
hs0112	107	0	0	0	0	0	0	NaN
hs0112	108	0	0	0	0	0	0	NaN
hs0112	109	0	0	0	0	0	0	NaN
hs0112	110	0	0	0	0	0	0	NaN
hs0112	111	0	0	0	0	0	0	NaN
hs0112	112	0	0	0	0	0	0	NaN
hs0112	113	0	0	0	0	0	0	NaN
hs0112	114	0	0	0	0	0	0	NaN
hs0112	115	0	0	0	0	0	0	NaN
hs0112	116	0	0	0	0	0	0	NaN
hs0112	117	0	0	0	0	0	0	NaN
hs0112	118	0	0	0	0	0	0	NaN
hs0112	119	0	0	0	0	0	0	NaN
hs0112	120	0	0	0	0	0	0	NaN
hs0112	121	0	0	0	0	0	0	NaN
hs0112	122	0	0	0	0	0	0	NaN
hs0112	123	0	0	0	0	0	0	NaN
hs0112	124	0	0	0	0	0	0	NaN
hs0112	125	0	0	0	0	0	0	NaN
hs0112	126	0	0	0	0	0	0	NaN
hs0112	127	0	0	0	0	0	0	NaN
hs0112	128	0	0	0	0	0	0	NaN
hs0112	129	0	0	0	0	0	0	NaN
hs0112	130	0	0	0	0	0	0	NaN
hs0112	131	0	0	0	0	0	0	NaN
hs0112	132	0	0	0	0	0	0	NaN
hs0112	133	0	0	0	0	0	0	NaN
hs0112	134	0	0	0	0	0	0	NaN
hs0112	135	0	0	0	0	0	0	NaN
hs0112	136	0	0	0	0	0	0	NaN
hs0112	137	0	0	0	0	0	0	NaN
hs0112	138	0	0	0	0	0	0	NaN
hs0112	139	0	0	0	0	0	0	NaN
hs0112	140	0	0	0	0	0	0	NaN
hs0112	141	0	0	0	0	0	0	NaN
hs0112	142	0	0	0	0	0	0	NaN
hs0112	143	0	0	0	0	0	0	NaN
hs0112	144	0	0	0	0	0	0	NaN
hs0112	145	0	0	0	0	0	0	NaN
hs0112	146	0	0	0	0	0	0	NaN
hs0112	147	0	0	0	0	0	0	NaN
hs0112	148	0	0	0	0	0	0	NaN
hs0112	149	0	0	0	0	0	0	NaN
hs0112	150	0	0	0	0	0	0	NaN
hs0112	151	0	0	0	0	0	0	NaN
hs0112	152	0	0	0	0	0	0	NaN
hs0112	153	0	0	0	0	0	0	NaN
hs0112	154	0	0	0	0	0	0	NaN
hs0112	155	0	0	0	0	0	0	NaN
hs0112	156	0	0	0	0	0	0	NaN
hs0112	157	0	0	0	0	0	0	NaN
hs0112	158	0	0	0	0	0	0	NaN
