Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]
hs135	100	0	0	0	0	0	0	NaN
hs135	101	0	0	0	0	0	0	NaN
hs135	102	0	0	0	0	0	0	NaN
hs135	103	0	0	0	0	0	0	NaN
hs135	104	0	0	0	0	0	0	NaN
hs135	105	0	0	0	0	0	0	NaN
hs135	106	0	0	0	0	0	0	NaN
hs135	107	0	0	0	0	0	0	NaN
hs135	108	0	0	0	0	0	0	NaN
hs135	109	0	0	0	0	0	0	NaN
hs135	110	0	0	0	0	0	0	NaN
hs135	111	0	0	0	0	0	0	NaN
hs135	112	0	0	0	0	0	0	NaN
hs135	113	0	0	0	0	0	0	NaN
hs135	114	0	0	0	0	0	0	NaN
hs135	115	0	0	0	0	0	0	NaN
hs135	116	0	0	0	0	0	0	NaN
hs135	117	0	0	0	0	0	0	NaN
hs135	118	0	0	0	0	0	0	NaN
hs135	119	0	0	0	0	0	0	NaN
hs135	120	0	0	0	0	0	0	NaN
hs135	121	0	0	0	0	0	0	NaN
hs135	122	0	0	0	0	0	0	NaN
hs135	123	0	0	0	0	0	0	NaN
hs135	124	0	0	0	0	0	0	NaN
hs135	125	0	0	0	0	0	0	NaN
hs135	126	0	0	0	0	0	0	NaN
hs135	127	0	0	0	0	0	0	NaN
hs135	128	0	0	0	0	0	0	NaN
hs135	129	0	0	0	0	0	0	NaN
hs135	130	0	0	0	0	0	0	NaN
hs135	131	0	0	0	0	0	0	NaN
hs135	132	0	0	0	0	0	0	NaN
hs135	133	0	0	0	0	0	0	NaN
hs135	134	0	0	0	0	0	0	NaN
hs135	135	0	0	0	0	0	0	NaN
hs135	136	0	0	0	0	0	0	NaN
hs135	137	0	0	0	0	0	0	NaN
hs135	138	0	0	0	0	0	0	NaN
hs135	139	0	0	0	0	0	0	NaN
hs135	140	0	0	0	0	0	0	NaN
hs135	141	0	0	0	0	0	0	NaN
hs135	142	0	0	0	0	0	0	NaN
hs135	143	0	0	0	0	0	0	NaN
hs135	144	0	0	0	0	0	0	NaN
hs135	145	0	0	0	0	0	0	NaN
hs135	146	0	0	0	0	0	0	NaN
hs135	147	0	0	0	0	0	0	NaN
hs135	148	0	0	0	0	0	0	NaN
hs135	149	0	0	0	0	0	0	NaN
hs135	150	0	0	0	0	0	0	NaN
hs135	151	0	0	0	0	0	0	NaN
hs135	152	0	0	0	0	0	0	NaN
hs135	153	0	0	0	0	0	0	NaN
hs135	154	0	0	0	0	0	0	NaN
hs135	155	0	0	0	0	0	0	NaN
hs135	156	0	0	0	0	0	0	NaN
hs135	157	0	0	0	0	0	0	NaN
hs135	158	0	0	0	0	0	0	NaN
hs135	159	0	0	0	0	0	0	NaN
hs135	160	0	0	0	0	0	0	NaN
hs135	161	0	0	0	0	0	0	NaN
hs135	162	0	0	0	0	0	0	NaN
hs135	163	0	0	0	0	0	0	NaN
hs135	164	0	0	0	0	0	0	NaN
hs135	165	0	0	0	0	0	0	NaN
hs135	166	0	0	0	0	0	0	NaN
hs135	167	0	0	0	0	0	0	NaN
hs135	168	0	0	0	0	0	0	NaN
hs135	169	0	0	0	0	0	0	NaN
hs135	170	0	0	0	0	0	0	NaN
hs135	171	0	0	0	0	0	0	NaN
hs135	172	0	0	0	0	0	0	NaN
hs135	173	0	0	0	0	0	0	NaN
hs135	174	0	0	0	0	0	0	NaN
hs135	175	0	0	0	0	0	0	NaN
hs135	176	0	0	0	0	0	0	NaN
hs135	177	0	0	0	0	0	0	NaN
hs135	178	0	0	0	0	0	0	NaN
hs135	179	0	0	0	0	0	0	NaN
hs135	180	0	0	0	0	0	0	NaN
hs135	181	0	0	0	0	0	0	NaN
hs135	182	0	0	0	0	0	0	NaN
hs135	183	0	0	0	0	0	0	NaN
hs135	184	0	0	0	0	0	0	NaN
hs135	185	0	0	0	0	0	0	NaN
hs135	186	0	0	0	0	0	0	NaN
hs135	187	0	0	0	0	0	0	NaN
hs135	188	0	0	0	0	0	0	NaN
hs135	189	0	0	0	0	0	0	NaN
hs135	190	0	0	0	0	0	0	NaN
hs135	191	0	0	0	0	0	0	NaN
hs135	192	0	0	0	0	0	0	NaN
hs135	193	0	0	0	0	0	0	NaN
hs135	194	0	0	0	0	0	0	NaN
hs135	195	0	0	0	0	0	0	NaN
hs135	196	0	0	0	0	0	0	NaN
hs135	197	0	0	0	0	0	0	NaN
hs135	198	0	0	0	0	0	0	NaN
hs135	199	0	0	0	0	0	0	NaN
hs135	200	0	0	0	0	0	0	NaN
hs135	201	0	0	0	0	0	0	NaN
hs135	202	0	0	0	0	0	0	NaN
hs135	203	0	0	0	0	0	0	NaN
hs135	204	0	0	0	0	0	0	NaN
hs135	205	0	0	0	0	0	0	NaN
hs135	206	0	0	0	0	0	0	NaN
hs135	207	0	0	0	0	0	0	NaN
hs135	208	0	0	0	0	0	0	NaN
hs135	209	0	0	0	0	0	0	NaN
hs135	210	0	0	0	0	0	0	NaN
hs135	211	0	0	0	0	0	0	NaN
hs135	212	0	0	0	0	0	0	NaN
hs135	213	0	0	0	0	0	0	NaN
hs135	214	0	0	0	0	0	0	NaN
hs135	215	0	0	0	0	0	0	NaN
hs135	216	0	0	0	0	0	0	NaN
hs135	217	0	0	0	0	0	0	NaN
hs135	218	0	0	0	0	0	0	NaN
hs135	219	0	0	0	0	0	0	NaN
hs135	220	0	0	0	0	0	0	NaN
hs135	221	0	0	0	0	0	0	NaN
hs135	222	0	0	0	0	0	0	NaN
hs135	223	0	0	0	0	0	0	NaN
hs135	224	0	0	0	0	0	0	NaN
hs135	225	0	0	0	0	0	0	NaN
hs135	226	0	0	0	0	0	0	NaN
hs135	227	0	0	0	0	0	0	NaN
hs135	228	0	0	0	0	0	0	NaN
hs135	229	0	0	0	0	0	0	NaN
hs135	230	0	0	0	0	0	0	NaN
hs135	231	0	0	0	0	0	0	NaN
hs135	232	0	0	0	0	0	0	NaN
hs135	233	0	0	0	0	0	0	NaN
hs135	234	0	0	0	0	0	0	NaN
hs135	235	0	0	0	0	0	0	NaN
hs135	236	0	0	0	0	0	0	NaN
hs135	237	0	0	0	0	0	0	NaN
hs135	238	0	0	0	0	0	0	NaN
hs135	239	0	0	0	0	0	0	NaN
hs135	240	0	0	0	0	0	0	NaN
hs135	241	0	0	0	0	0	0	NaN
hs135	242	0	0	0	0	0	0	NaN
hs135	243	0	0	0	0	0	0	NaN
hs135	244	0	0	0	0	0	0	NaN
hs135	245	0	0	0	0	0	0	NaN
hs135	246	0	0	0	0	0	0	NaN
hs135	247	0	0	0	0	0	0	NaN
hs135	248	0	0	0	0	0	0	NaN
hs135	249	0	0	0	0	0	0	NaN
hs135	250	0	0	0	0	0	0	NaN
hs135	251	0	0	0	0	0	0	NaN
hs135	252	0	0	0	0	0	0	NaN
hs135	253	0	0	0	0	0	0	NaN
hs135	254	0	0	0	0	0	0	NaN
hs135	255	0	0	0	0	0	0	NaN
hs135	256	0	0	0	0	0	0	NaN
hs135	257	0	0	0	0	0	0	NaN
hs135	258	0	0	0	0	0	0	NaN
hs135	259	0	0	0	0	0	0	NaN
hs135	260	0	0	0	0	0	0	NaN
hs135	261	0	0	0	0	0	0	NaN
hs135	262	0	0	0	0	0	0	NaN
hs135	263	0	0	0	0	0	0	NaN
hs135	264	0	0	0	0	0	0	NaN
hs135	265	0	0	0	0	0	0	NaN
hs135	266	0	0	0	0	0	0	NaN
hs135	267	0	0	0	0	0	0	NaN
hs135	268	0	0	0	0	0	0	NaN
hs135	269	0	0	0	0	0	0	NaN
hs135	270	0	0	0	0	0	0	NaN
hs135	271	0	0	0	0	0	0	NaN
hs135	272	0	0	0	0	0	0	NaN
hs135	273	0	0	0	0	0	0	NaN
hs135	274	0	0	0	0	0	0	NaN
hs135	275	0	0	0	0	0	0	NaN
hs135	276	0	0	0	0	0	0	NaN
hs135	277	0	0	0	0	0	0	NaN
hs135	278	0	0	0	0	0	0	NaN
hs135	279	0	0	0	0	0	0	NaN
hs135	280	0	0	0	0	0	0	NaN
hs135	281	0	0	0	0	0	0	NaN
hs135	282	0	0	0	0	0	0	NaN
hs135	283	0	0	0	0	0	0	NaN
hs135	284	0	0	0	0	0	0	NaN
hs135	285	0	0	0	0	0	0	NaN
hs135	286	0	0	0	0	0	0	NaN
hs135	287	0	0	0	0	0	0	NaN
hs135	288	0	0	0	0	0	0	NaN
hs135	289	0	0	0	0	0	0	NaN
hs135	290	0	0	0	0	0	0	NaN
hs135	291	0	0	0	0	0	0	NaN
hs135	292	0	0	0	0	0	0	NaN
hs135	293	0	0	0	0	0	0	NaN
hs135	294	0	0	0	0	0	0	NaN
hs135	295	0	0	0	0	0	0	NaN
hs135	296	0	0	0	0	0	0	NaN
hs135	297	0	0	0	0	0	0	NaN
hs135	298	0	0	0	0	0	0	NaN
hs135	299	0	0	0	0	0	0	NaN
hs135	300	0	0	0	0	0	0	NaN
hs135	301	0	0	0	0	0	0	NaN
hs135	302	0	0	0	0	0	0	NaN
hs135	303	0	0	0	0	0	0	NaN
hs135	304	0	0	0	0	0	0	NaN
hs135	305	0	0	0	0	0	0	NaN
hs135	306	0	0	0	0	0	0	NaN
hs135	307	0	0	0	0	0	0	NaN
hs135	308	0	0	0	0	0	0	NaN
hs135	309	0	0	0	0	0	0	NaN
hs135	310	0	0	0	0	0	0	NaN
hs135	311	0	0	0	0	0	0	NaN
hs135	312	0	0	0	0	0	0	NaN
hs135	313	0	0	0	0	0	0	NaN
hs135	314	0	0	0	0	0	0	NaN
hs135	315	0	0	0	0	0	0	NaN
hs135	316	0	0	0	0	0	0	NaN
hs135	317	0	0	0	0	0	0	NaN
hs135	318	0	0	0	0	0	0	NaN
hs135	319	0	0	0	0	0	0	NaN
hs135	320	0	0	0	0	0	0	NaN
hs135	321	0	0	0	0	0	0	NaN
hs135	322	0	0	0	0	0	0	NaN
hs135	323	0	0	0	0	0	0	NaN
hs135	324	0	0	0	0	0	0	NaN
hs135	325	0	0	0	0	0	0	NaN
hs135	326	0	0	0	0	0	0	NaN
hs135	327	0	0	0	0	0	0	NaN
hs135	328	0	0	0	0	0	0	NaN
hs135	329	0	0	0	0	0	0	NaN
hs135	330	0	0	0	0	0	0	NaN
hs135	331	0	0	0	0	0	0	NaN
hs135	332	0	0	0	0	0	0	NaN
hs135	333	0	0	0	0	0	0	NaN
hs135	334	0	0	0	0	0	0	NaN
hs135	335	0	0	0	0	0	0	NaN
hs135	336	0	0	0	0	0	0	NaN
hs135	337	0	0	0	0	0	0	NaN
hs135	338	0	0	0	0	0	0	NaN
hs135	339	0	0	0	0	0	0	NaN
hs135	340	0	0	0	0	0	0	NaN
hs135	341	0	0	0	0	0	0	NaN
hs135	342	0	0	0	0	0	0	NaN
hs135	343	0	0	0	0	0	0	NaN
hs135	344	0	0	0	0	0	0	NaN
hs135	345	0	0	0	0	0	0	NaN
hs135	346	0	0	0	0	0	0	NaN
hs135	347	0	0	0	0	0	0	NaN
hs135	348	0	0	0	0	0	0	NaN
hs135	349	0	0	0	0	0	0	NaN
hs135	350	0	0	0	0	0	0	NaN
hs135	351	0	0	0	0	0	0	NaN
hs135	352	0	0	0	0	0	0	NaN
hs135	353	0	0	0	0	0	0	NaN
hs135	354	0	0	0	0	0	0	NaN
hs135	355	0	0	0	0	0	0	NaN
hs135	356	0	0	0	0	0	0	NaN
hs135	357	0	0	0	0	0	0	NaN
hs135	358	0	0	0	0	0	0	NaN
hs135	359	0	0	0	0	0	0	NaN
hs135	360	0	0	0	0	0	0	NaN
hs135	361	0	0	0	0	0	0	NaN
hs135	362	0	0	0	0	0	0	NaN
hs135	363	0	0	0	0	0	0	NaN
hs135	364	0	0	0	0	0	0	NaN
hs135	365	0	0	0	0	0	0	NaN
hs135	366	0	0	0	0	0	0	NaN
hs135	367	0	0	0	0	0	0	NaN
hs135	368	0	0	0	0	0	0	NaN
hs135	369	0	0	0	0	0	0	NaN
hs135	370	0	0	0	0	0	0	NaN
hs135	371	41.66	1.835	2.3	0	0.115	0.006786	5.901
hs135	372	83.33	3.669	4.6	0	0.23	0.01357	5.901
hs135	373	125	5.504	6.9	0	0.345	0.02036	5.901
hs135	374	166.7	7.339	9.2	0	0.46	0.02714	5.901
hs135	375	208.3	9.173	11.5	0	0.575	0.03393	5.901
hs135	376	250	11.01	13.8	0	0.69	0.04071	5.901
hs135	377	291.7	12.84	16.1	0	0.805	0.0475	5.901
hs135	378	333.3	14.68	18.4	0	0.92	0.05429	5.901
