Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
hs135	1	0	20.021	3.2462	1076	116.63	1083.7	0	-1.5994	4.824	24.17	24.17	11.73	11.29	0.2241	0	0.2241	0.007937	3.542	0.5529	1	8769.7	1
hs135	2	1	20.075	2.0358	2000	436.48	273890	0	-1.5994	5.097	24.26	24.26	12.07	11.62	0.2255	0	0.2255	0.007937	3.519	0.8679	5.484	669660	0.00999999977648258
hs135	3	2	20.109	2.0354	2000	389.39	286260	0	-1.5994	5.269	24.31	24.31	12.28	11.83	0.2264	0	0.2264	0.007937	3.505	0.878	5.484	694919.6	0.119999997317791
hs135	4	3	20.143	2.8396	2000	355.03	279100	7	-1.5994	5.44	24.36	24.36	12.49	12.04	0.2273	0	0.2273	0.007937	3.491	0.8724	5.484	681028.3	0.189999997615814
hs135	12	4	20.19	1.9897	94	1046300	2945900	4	-1.5994	5.679	24.43	24.43	12.78	12.32	0.2286	0	0.2286	0.007937	3.472	0.7496	7.549	373882.4	1
hs135	17	5	20.223	0.26745	64	1148000	3025600	0	-1.5994	5.847	24.48	24.48	12.99	12.53	0.2294	0	0.2294	0.007937	3.459	0.7103	7.549	275862.2	1
hs135	18	6	20.227	0.26745	64	1161100	3212100	0	-1.5994	5.869	24.49	24.49	13.02	12.55	0.2296	0	0.2296	0.007937	3.457	0.716	7.549	290073.9	1
hs135	19	7	20.232	2.3869	75	1078600	3076500	6	-1.5994	5.892	24.5	24.5	13.05	12.58	0.2297	0	0.2297	0.007937	3.455	0.728	7.549	319942.3	1
hs135	26	8	20.272	0.36747	58	1126600	3280100	0	-1.5994	6.076	24.53	24.53	13.28	12.81	0.2302	0	0.2302	0.007937	3.448	0.7085	8.826	271209.5	1
hs135	27	9	20.278	0.26733	72	1056300	3098600	0	-1.5994	6.102	24.53	24.53	13.31	12.84	0.2302	0	0.2302	0.007937	3.448	0.7242	8.826	310443.9	1
hs135	28	10	20.282	2.0399	72	1054400	3140100	5	-1.5994	6.121	24.53	24.53	13.34	12.87	0.2302	0	0.2302	0.007937	3.448	0.7257	8.826	314203.5	1
hs135	34	11	20.316	0.26733	50	1132900	3405100	0	-1.5994	6.267	24.53	24.53	13.53	13.05	0.2302	0	0.2302	0.007937	3.448	0.6965	8.826	244304.2	1
hs135	35	12	20.321	0.26756	50	1121700	3263600	0	-1.5994	6.286	24.53	24.53	13.56	13.08	0.2302	0	0.2302	0.007937	3.448	0.6924	8.826	237500.2	1
hs135	36	13	20.325	0.26733	54	1096600	3291100	0	-1.5994	6.306	24.53	24.53	13.58	13.1	0.2302	0	0.2302	0.007937	3.448	0.7024	8.826	256011.8	1
hs135	37	14	20.33	0.26756	54	1085700	3290900	0	-1.5994	6.325	24.53	24.53	13.61	13.13	0.2302	0	0.2302	0.007937	3.448	0.7002	8.826	250497.9	1
hs135	38	15	20.334	1.3599	53	1045400	3354400	3	-1.5994	6.344	24.53	24.53	13.63	13.15	0.2302	0	0.2302	0.007937	3.448	0.7021	8.826	255244.6	1
hs135	42	16	20.357	0.34515	43	1058400	3147500	0	-1.5994	6.441	24.53	24.53	13.76	13.28	0.2302	0	0.2302	0.007937	3.448	0.6712	9.474	202752.9	1
hs135	43	17	20.363	0.26745	50	1022800	3232000	0	-1.5994	6.466	24.53	24.53	13.79	13.31	0.2302	0	0.2302	0.007937	3.448	0.6912	9.474	235588.5	1
hs135	44	18	20.367	2.7047	50	1009300	3042100	7	-1.5994	6.485	24.53	24.53	13.82	13.33	0.2302	0	0.2302	0.007937	3.448	0.6843	9.474	224225.3	1
hs135	52	19	20.412	0.60551	40	952400	2998100	1	-1.5994	6.678	24.53	24.53	14.07	13.58	0.2302	0	0.2302	0.007937	3.448	0.6574	9.474	180153.8	1
hs135	54	20	20.422	2.0322	48	895580	2749300	5	-1.5994	6.721	24.53	24.53	14.12	13.63	0.2302	0	0.2302	0.007937	3.448	0.6677	9.474	197069.9	1
hs135	60	21	20.456	0.34801	44	815690	3044800	0	-1.5994	6.867	24.53	24.53	14.31	13.82	0.2302	0	0.2302	0.007937	3.448	0.6704	9.917	201481	1
hs135	61	22	20.462	0.26745	52	758110	2849000	0	-1.5994	6.892	24.53	24.53	14.35	13.85	0.2302	0	0.2302	0.007937	3.448	0.6821	9.917	220715.5	1
hs135	62	23	20.466	0.26756	52	788210	2862000	0	-1.5994	6.911	24.53	24.53	14.37	13.88	0.2302	0	0.2302	0.007937	3.448	0.6837	9.917	223245.2	1
hs135	63	24	20.471	2.7087	49	773790	2837300	7	-1.5994	6.93	24.53	24.53	14.4	13.9	0.2302	0	0.2302	0.007937	3.448	0.6738	9.917	207047.1	1
hs135	71	25	20.516	2.0345	44	678110	2657500	5	-1.5994	7.123	24.53	24.53	14.65	14.15	0.2302	0	0.2302	0.007937	3.448	0.6551	9.917	176440.3	1
hs135	77	26	20.55	0.34538	45	653730	2693300	0	-1.5994	7.269	24.53	24.53	14.84	14.33	0.2302	0	0.2302	0.007937	3.448	0.6593	10.402	183294.8	1
hs135	78	27	20.556	0.26733	50	603000	2699000	0	-1.5994	7.299	24.79	24.79	14.87	14.36	0.2307	0	0.2307	0.007937	3.439	0.671	10.402	202499.4	1
hs135	79	28	20.56	0.26756	50	579900	2797700	0	-1.5994	7.323	25	25	14.89	14.38	0.2312	0	0.2312	0.007937	3.432	0.675	10.402	209006.6	1
hs135	80	29	20.564	2.7079	48	580500	2612700	7	-1.5994	7.347	25.2	25.2	14.91	14.41	0.2317	0	0.2317	0.007937	3.425	0.6619	10.402	187507.1	1
hs135	88	30	20.61	1.6332	42	528350	2835700	3	-1.5994	7.586	27.32	27.32	15.14	14.63	0.2365	0	0.2365	0.007937	3.356	0.6589	10.694	182527.8	1
hs135	92	31	20.637	0.26756	44	486570	2471400	0	-1.5994	7.731	28.59	28.59	15.28	14.76	0.2393	0	0.2393	0.007937	3.316	0.6493	10.694	166823.5	1
hs135	93	32	20.641	0.26733	44	499370	2566100	0	-1.5994	7.754	28.8	28.8	15.31	14.79	0.2398	0	0.2398	0.007937	3.309	0.6519	10.694	171089	1
hs135	94	33	20.646	2.0408	48	466850	2496800	5	-1.5994	7.778	29.01	29.01	15.33	14.81	0.2403	0	0.2403	0.007937	3.303	0.6593	10.694	183266	1
hs135	100	34	20.68	0.26756	47	421260	2530200	0	-1.5994	7.959	30.6	30.6	15.5	14.98	0.2439	0	0.2439	0.007937	3.254	0.6583	10.694	181658	1
hs135	101	35	20.684	0.26733	47	420840	2558100	0	-1.5994	7.982	30.81	30.81	15.52	15	0.2444	0	0.2444	0.007937	3.248	0.6584	10.694	181707.7	1
hs135	102	36	20.689	2.3077	52	417450	2683700	5	-1.5994	8.006	31.02	31.02	15.55	15.02	0.2448	0	0.2448	0.007937	3.242	0.673	10.985	205697.9	1
hs135	108	37	20.727	0.26745	42	366620	2508100	0	-1.5994	8.21	32.82	32.82	15.74	15.21	0.2489	0	0.2489	0.007937	3.189	0.6465	10.985	162258.4	1
hs135	109	38	20.732	0.26756	42	364650	2563800	0	-1.5994	8.234	33.03	33.03	15.76	15.23	0.2494	0	0.2494	0.007937	3.183	0.6477	10.985	164308.1	1
hs135	110	39	20.736	2.3789	50	375980	2377200	6	-1.5994	8.258	33.24	33.24	15.79	15.25	0.2498	0	0.2498	0.007937	3.177	0.6556	10.985	177260.6	1
hs135	117	40	20.776	0.35248	48	323880	2252300	0	-1.5994	8.468	35.1	35.1	15.99	15.45	0.254	0	0.254	0.007937	3.124	0.6504	11.414	168625.1	1
hs135	118	41	20.782	0.26733	49	324150	2563100	0	-1.5994	8.499	35.37	35.37	16.02	15.48	0.2547	0	0.2547	0.007937	3.116	0.6627	11.414	188760.8	1
hs135	119	42	20.786	2.0399	49	326230	2340400	5	-1.5994	8.523	35.58	35.58	16.04	15.5	0.2551	0	0.2551	0.007937	3.111	0.6547	11.414	175743	1
hs135	125	43	20.82	0.26745	45	300430	2342700	0	-1.5994	8.704	37.17	37.17	16.21	15.67	0.2587	0	0.2587	0.007937	3.067	0.6477	11.414	164223.5	1
hs135	126	44	20.825	0.26733	45	292160	2306700	0	-1.5994	8.727	37.38	37.38	16.24	15.69	0.2592	0	0.2592	0.007937	3.062	0.6445	11.414	159059.9	1
hs135	127	45	20.829	2.7134	50	312200	2268800	7	-1.5994	8.751	37.59	37.59	16.26	15.71	0.2597	0	0.2597	0.007937	3.056	0.6524	11.414	171973.7	1
hs135	135	46	20.874	0.34458	45	275380	2490200	0	-1.5994	8.829	40.16	40.16	16.4	15.86	0.2632	0	0.2632	0.008576	3.259	0.6518	11.698	170985.6	1
hs135	136	47	20.88	0.26733	49	282490	2361300	0	-1.5994	8.821	40.53	40.53	16.41	15.87	0.2635	0	0.2635	0.008728	3.313	0.6556	11.698	177250.5	1
hs135	137	48	20.884	0.26756	49	281770	2249500	0	-1.5994	8.815	40.83	40.83	16.41	15.87	0.2637	0	0.2637	0.008846	3.354	0.6516	11.698	170571.3	1
hs135	138	49	20.889	2.3697	46	282830	2298500	6	-1.5994	8.809	41.12	41.12	16.42	15.88	0.264	0	0.264	0.008964	3.396	0.6477	11.698	164287	1
hs135	145	50	20.928	0.26733	44	256230	2145200	0	-1.5994	8.754	43.7	43.7	16.48	15.94	0.266	0	0.266	0.01001	3.762	0.637	11.698	146678.7	1
hs135	146	51	20.933	0.26756	44	256280	2289700	0	-1.5994	8.748	43.99	43.99	16.48	15.95	0.2663	0	0.2663	0.01013	3.803	0.6426	11.698	155923.9	1
hs135	147	52	20.937	2.7054	44	272430	2356800	7	-1.5994	8.741	44.29	44.29	16.49	15.96	0.2665	0	0.2665	0.01024	3.844	0.6457	11.698	160878.8	1
hs135	155	53	20.982	2.6466	43	243310	2163600	6	-1.5994	8.679	47.24	47.24	16.55	16.03	0.2689	0	0.2689	0.01144	4.253	0.6382	12.045	148669.2	1
hs135	162	54	21.026	0.26733	43	216570	2290100	0	-1.5994	8.618	50.12	50.12	16.62	16.1	0.2712	0	0.2712	0.0126	4.647	0.6424	12.045	155531.3	1
hs135	163	55	21.031	0.26756	43	238040	2204200	0	-1.5994	8.611	50.41	50.41	16.62	16.11	0.2715	0	0.2715	0.01272	4.686	0.6397	12.045	151097.5	1
hs135	164	56	21.035	1.6814	48	216560	2372900	4	-1.5994	8.605	50.7	50.7	16.63	16.12	0.2717	0	0.2717	0.01284	4.726	0.6517	12.045	170843.7	1
hs135	169	57	21.063	0.26745	40	230930	2344500	0	-1.5994	8.566	52.54	52.54	16.67	16.16	0.2732	0	0.2732	0.01358	4.971	0.638	12.045	148284.2	1
hs135	170	58	21.068	0.26745	40	214110	2388700	0	-1.5994	8.56	52.83	52.83	16.68	16.17	0.2734	0	0.2734	0.0137	5.01	0.6378	12.045	147925.8	1
hs135	171	59	21.072	2.9805	42	225810	2045800	7	-1.5994	8.554	53.12	53.12	16.68	16.18	0.2737	0	0.2737	0.01382	5.049	0.6294	12.393	134285	1
hs135	179	60	21.122	2.0335	36	245810	2380300	5	-1.5994	8.485	56.37	56.37	16.75	16.26	0.2763	0	0.2763	0.01513	5.477	0.6297	12.393	134657	1
hs135	185	61	21.156	0.33726	40	217890	2334200	0	-1.5994	8.451	58.12	58.12	16.74	16.25	0.2754	0	0.2754	0.01587	5.763	0.6374	12.63	147268.5	1
hs135	186	62	21.161	0.26733	42	221960	2151600	0	-1.5994	8.455	58.03	58.03	16.69	16.2	0.2732	0	0.2732	0.01587	5.81	0.6348	12.63	143144.7	1
hs135	187	63	21.166	2.366	42	229760	1968300	6	-1.5994	8.459	57.97	57.97	16.65	16.16	0.2714	0	0.2714	0.01587	5.848	0.627	12.63	130254.4	1
