Raw file	Scan number	Scan index	Retention time	Cycle time	Ion injection time	Base peak intensity	Total ion current	MS/MS count	Mass calibration	Peak length	Isotope pattern length	Multiplet length	Peaks / s	Single peaks / s	Isotope patterns / s	Single isotope patterns / s	Multiplets / s	Identified multiplets / s	Multiplet identification rate [%]	Intens Comp Factor	CTCD Comp	RawOvFtT	AGC Fill
hs0044	1	0	20.006	0.26745	6.5	26939000	52928000	0	-0.058023	1.767	68.77	68.77	5.604	4.727	0.3968	0	0.3968	0	0	0.7939	34.449	484662.7	1
hs0044	2	1	20.011	0.26745	11	57843000	128380000	0	-0.058023	1.779	68.77	68.77	5.624	4.746	0.3968	0	0.3968	0	0	1.1404	34.449	1438868.3	1
hs0044	3	2	20.015	0.26745	11	66437000	144560000	0	-0.058023	1.791	68.77	68.77	5.643	4.765	0.3968	0	0.3968	0	0	1.181	34.449	1565778.5	1
hs0044	4	3	20.02	0.26745	0.18	83105000	165000000	0	-0.058023	1.803	68.77	68.77	5.663	4.784	0.3968	0	0.3968	0	0	0.584	34.449	59727.7	1
hs0044	5	4	20.024	0.26745	0.16	85580000	162810000	0	-0.058023	1.814	68.77	68.77	5.682	4.803	0.3968	0	0.3968	0	0	0.581	34.449	54800	1
hs0044	6	5	20.028	0.26745	0.16	88531000	173950000	0	-0.058023	1.826	68.77	68.77	5.702	4.823	0.3968	0	0.3968	0	0	0.5816	34.449	55856.2	1
hs0044	7	6	20.033	0.26733	0.16	88565000	171310000	0	-0.058023	1.838	68.77	68.77	5.721	4.842	0.3968	0	0.3968	0	0	0.5823	34.449	56957.3	1
hs0044	8	7	20.037	0.26756	0.16	84943000	165800000	0	-0.058023	1.85	68.77	68.77	5.741	4.861	0.3968	0	0.3968	0	0	0.5808	34.449	54505.5	1
hs0044	9	8	20.042	0.26733	0.17	96832000	183480000	0	-0.058023	1.862	68.77	68.77	5.761	4.88	0.3968	0	0.3968	0	0	0.586	34.449	63008.5	1
hs0044	10	9	20.046	0.26745	0.17	68248000	154210000	0	-0.058023	1.874	68.77	68.77	5.78	4.899	0.3968	0	0.3968	0	0	0.5802	34.449	53529.6	1
hs0044	11	10	20.051	0.26745	0.16	86129000	165050000	0	-0.058023	1.886	68.77	68.77	5.8	4.919	0.3968	0	0.3968	0	0	0.5805	34.449	54070.9	1
hs0044	12	11	20.055	0.26745	0.19	88133000	173720000	0	-0.058023	1.898	68.77	68.77	5.819	4.938	0.3968	0	0.3968	0	0	0.5888	34.449	67705.4	1
hs0044	13	12	20.06	0.26745	0.18	90191000	177820000	0	-0.058023	1.91	68.77	68.77	5.839	4.957	0.3968	0	0.3968	0	0	0.5858	34.449	62635.8	1
hs0044	14	13	20.064	0.26745	0.17	88653000	167260000	0	-0.058023	1.922	68.77	68.77	5.858	4.976	0.3968	0	0.3968	0	0	0.583	34.449	58189.5	1
hs0044	15	14	20.069	0.26745	0.17	86402000	170160000	0	-0.058023	1.934	68.77	68.77	5.878	4.996	0.3968	0	0.3968	0	0	0.5833	34.449	58562.5	1
hs0044	16	15	20.073	0.26745	0.18	90160000	168420000	0	-0.058023	1.946	68.77	68.77	5.898	5.015	0.3968	0	0.3968	0	0	0.5854	34.449	62015.1	1
hs0044	17	16	20.078	0.26733	0.18	84381000	163030000	0	-0.058023	1.958	68.77	68.77	5.917	5.034	0.3968	0	0.3968	0	0	0.5846	34.449	60770.1	1
hs0044	18	17	20.082	0.26756	0.19	83270000	160330000	0	-0.058023	1.97	68.77	68.77	5.937	5.053	0.3968	0	0.3968	0	0	0.5851	34.449	61538.6	1
hs0044	19	18	20.086	0.26733	0.2	76462000	148750000	0	-0.058023	1.982	68.77	68.77	5.956	5.072	0.3968	0	0.3968	0	0	0.5836	34.449	59134.8	1
hs0044	20	19	20.091	0.26756	0.2	78866000	157390000	0	-0.058023	1.993	68.77	68.77	5.976	5.092	0.3968	0	0.3968	0	0	0.5861	34.449	63165.4	1
hs0044	21	20	20.095	0.26733	0.22	84387000	165710000	0	-0.058023	2.005	68.77	68.77	5.995	5.111	0.3968	0	0.3968	0	0	0.5918	34.449	72594.1	1
