Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]
hs0111	100	0	0	0	0	0	0	NaN
hs0111	101	0	0	0	0	0	0	NaN
hs0111	102	0	0	0	0	0	0	NaN
hs0111	103	0	0	0	0	0	0	NaN
hs0111	104	0	0	0	0	0	0	NaN
hs0111	105	0	0	0	0	0	0	NaN
hs0111	106	0	0	0	0	0	0	NaN
hs0111	107	0	0	0	0	0	0	NaN
hs0111	108	0	0	0	0	0	0	NaN
hs0111	109	0	0	0	0	0	0	NaN
hs0111	110	0	0	0	0	0	0	NaN
hs0111	111	0	0	0	0	0	0	NaN
hs0111	112	0	0	0	0	0	0	NaN
hs0111	113	0	0	0	0	0	0	NaN
hs0111	114	0	0	0	0	0	0	NaN
hs0111	115	0	0	0	0	0	0	NaN
hs0111	116	0	0	0	0	0	0	NaN
hs0111	117	0	0	0	0	0	0	NaN
hs0111	118	0	0	0	0	0	0	NaN
hs0111	119	0	0	0	0	0	0	NaN
hs0111	120	0	0	0	0	0	0	NaN
hs0111	121	0	0	0	0	0	0	NaN
hs0111	122	0	0	0	0	0	0	NaN
hs0111	123	0	0	0	0	0	0	NaN
hs0111	124	0	0	0	0	0	0	NaN
hs0111	125	0	0	0	0	0	0	NaN
hs0111	126	0	0	0	0	0	0	NaN
hs0111	127	0	0	0	0	0	0	NaN
hs0111	128	0	0	0	0	0	0	NaN
hs0111	129	0	0	0	0	0	0	NaN
hs0111	130	0	0	0	0	0	0	NaN
hs0111	131	0	0	0	0	0	0	NaN
hs0111	132	0	0	0	0	0	0	NaN
hs0111	133	0	0	0	0	0	0	NaN
hs0111	134	0	0	0	0	0	0	NaN
hs0111	135	0	0	0	0	0	0	NaN
hs0111	136	0	0	0	0	0	0	NaN
hs0111	137	0	0	0	0	0	0	NaN
hs0111	138	0	0	0	0	0	0	NaN
hs0111	139	0	0	0	0	0	0	NaN
hs0111	140	0	0	0	0	0	0	NaN
hs0111	141	0	0	0	0	0	0	NaN
hs0111	142	0	0	0	0	0	0	NaN
hs0111	143	0	0	0	0	0	0	NaN
hs0111	144	0	0	0	0	0	0	NaN
hs0111	145	0	0	0	0	0	0	NaN
hs0111	146	0	0	0	0	0	0	NaN
hs0111	147	0	0	0	0	0	0	NaN
hs0111	148	0	0	0	0	0	0	NaN
hs0111	149	0	0	0	0	0	0	NaN
hs0111	150	0	0	0	0	0	0	NaN
hs0111	151	0	0	0	0	0	0	NaN
hs0111	152	0	0	0	0	0	0	NaN
hs0111	153	0	0	0	0	0	0	NaN
hs0111	154	0	0	0	0	0	0	NaN
hs0111	155	0	0	0	0	0	0	NaN
hs0111	156	0	0	0	0	0	0	NaN
hs0111	157	0	0	0	0	0	0	NaN
hs0111	158	0	0	0	0	0	0	NaN
hs0111	159	0	0	0	0	0	0	NaN
hs0111	160	0	0	0	0	0	0	NaN
hs0111	161	0	0	0	0	0	0	NaN
hs0111	162	0	0	0	0	0	0	NaN
hs0111	163	0	0	0	0	0	0	NaN
hs0111	164	0	0	0	0	0	0	NaN
hs0111	165	0	0	0	0	0	0	NaN
hs0111	166	0	0	0	0	0	0	NaN
hs0111	167	0	0	0	0	0	0	NaN
