Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]
hs0107	100	0	0	0	0	0	0	NaN
hs0107	101	0	0	0	0	0	0	NaN
hs0107	102	0	0	0	0	0	0	NaN
hs0107	103	0	0	0	0	0	0	NaN
hs0107	104	0	0	0	0	0	0	NaN
hs0107	105	0	0	0	0	0	0	NaN
hs0107	106	0	0	0	0	0	0	NaN
hs0107	107	0	0	0	0	0	0	NaN
hs0107	108	0	0	0	0	0	0	NaN
hs0107	109	0	0	0	0	0	0	NaN
hs0107	110	0	0	0	0	0	0	NaN
hs0107	111	0	0	0	0	0	0	NaN
hs0107	112	0	0	0	0	0	0	NaN
hs0107	113	0	0	0	0	0	0	NaN
hs0107	114	0	0	0	0	0	0	NaN
hs0107	115	0	0	0	0	0	0	NaN
hs0107	116	0	0	0	0	0	0	NaN
hs0107	117	0	0	0	0	0	0	NaN
hs0107	118	0	0	0	0	0	0	NaN
hs0107	119	0	0	0	0	0	0	NaN
hs0107	120	0	0	0	0	0	0	NaN
hs0107	121	0	0	0	0	0	0	NaN
hs0107	122	0	0	0	0	0	0	NaN
hs0107	123	0	0	0	0	0	0	NaN
hs0107	124	0	0	0	0	0	0	NaN
hs0107	125	0	0	0	0	0	0	NaN
hs0107	126	0	0	0	0	0	0	NaN
hs0107	127	0	0	0	0	0	0	NaN
hs0107	128	0	0	0	0	0	0	NaN
hs0107	129	0	0	0	0	0	0	NaN
hs0107	130	0	0	0	0	0	0	NaN
hs0107	131	0	0	0	0	0	0	NaN
hs0107	132	0	0	0	0	0	0	NaN
hs0107	133	0	0	0	0	0	0	NaN
hs0107	134	0	0	0	0	0	0	NaN
hs0107	135	0	0	0	0	0	0	NaN
hs0107	136	0	0	0	0	0	0	NaN
hs0107	137	0	0	0	0	0	0	NaN
hs0107	138	0	0	0	0	0	0	NaN
hs0107	139	0	0	0	0	0	0	NaN
hs0107	140	0	0	0	0	0	0	NaN
hs0107	141	0	0	0	0	0	0	NaN
hs0107	142	0	0	0	0	0	0	NaN
hs0107	143	0	0	0	0	0	0	NaN
hs0107	144	0	0	0	0	0	0	NaN
hs0107	145	0	0	0	0	0	0	NaN
hs0107	146	0	0	0	0	0	0	NaN
hs0107	147	0	0	0	0	0	0	NaN
hs0107	148	0	0	0	0	0	0	NaN
hs0107	149	0	0	0	0	0	0	NaN
hs0107	150	0	0	0	0	0	0	NaN
hs0107	151	0	0	0	0	0	0	NaN
hs0107	152	0	0	0	0	0	0	NaN
hs0107	153	0	0	0	0	0	0	NaN
hs0107	154	0	0	0	0	0	0	NaN
hs0107	155	0	0	0	0	0	0	NaN
hs0107	156	0	0	0	0	0	0	NaN
hs0107	157	0	0	0	0	0	0	NaN
hs0107	158	0	0	0	0	0	0	NaN
hs0107	159	0	0	0	0	0	0	NaN
hs0107	160	0	0	0	0	0	0	NaN
hs0107	161	0	0	0	0	0	0	NaN
hs0107	162	0	0	0	0	0	0	NaN
hs0107	163	0	0	0	0	0	0	NaN
hs0107	164	0	0	0	0	0	0	NaN
hs0107	165	0	0	0	0	0	0	NaN
hs0107	166	0	0	0	0	0	0	NaN
hs0107	167	0	0	0	0	0	0	NaN
hs0107	168	0	0	0	0	0	0	NaN
hs0107	169	0	0	0	0	0	0	NaN
hs0107	170	0	0	0	0	0	0	NaN
hs0107	171	0	0	0	0	0	0	NaN
hs0107	172	0	0	0	0	0	0	NaN
hs0107	173	0	0	0	0	0	0	NaN
hs0107	174	0	0	0	0	0	0	NaN
hs0107	175	0	0	0	0	0	0	NaN
hs0107	176	0	0	0	0	0	0	NaN
hs0107	177	0	0	0	0	0	0	NaN
hs0107	178	0	0	0	0	0	0	NaN
hs0107	179	0	0	0	0	0	0	NaN
hs0107	180	0	0	0	0	0	0	NaN
hs0107	181	0	0	0	0	0	0	NaN
hs0107	182	0	0	0	0	0	0	NaN
hs0107	183	0	0	0	0	0	0	NaN
hs0107	184	0	0	0	0	0	0	NaN
hs0107	185	0	0	0	0	0	0	NaN
hs0107	186	0	0	0	0	0	0	NaN
hs0107	187	0	0	0	0	0	0	NaN
hs0107	188	0	0	0	0	0	0	NaN
hs0107	189	0	0	0	0	0	0	NaN
hs0107	190	0	0	0	0	0	0	NaN
hs0107	191	0	0	0	0	0	0	NaN
hs0107	192	0	0	0	0	0	0	NaN
hs0107	193	0	0	0	0	0	0	NaN
hs0107	194	0	0	0	0	0	0	NaN
hs0107	195	0	0	0	0	0	0	NaN
hs0107	196	0	0	0	0	0	0	NaN
hs0107	197	0	0	0	0	0	0	NaN
hs0107	198	0	0	0	0	0	0	NaN
hs0107	199	0	0	0	0	0	0	NaN
hs0107	200	0	0	0	0	0	0	NaN
hs0107	201	0	0	0	0	0	0	NaN
hs0107	202	0	0	0	0	0	0	NaN
hs0107	203	0	0	0	0	0	0	NaN
hs0107	204	0	0	0	0	0	0	NaN
hs0107	205	0	0	0	0	0	0	NaN
hs0107	206	0	0	0	0	0	0	NaN
hs0107	207	0	0	0	0	0	0	NaN
hs0107	208	0	0	0	0	0	0	NaN
hs0107	209	0	0	0	0	0	0	NaN
hs0107	210	0	0	0	0	0	0	NaN
hs0107	211	0	0	0	0	0	0	NaN
hs0107	212	0	0	0	0	0	0	NaN
hs0107	213	0	0	0	0	0	0	NaN
hs0107	214	0	0	0	0	0	0	NaN
hs0107	215	0	0	0	0	0	0	NaN
hs0107	216	0	0	0	0	0	0	NaN
hs0107	217	0	0	0	0	0	0	NaN
hs0107	218	0	0	0	0	0	0	NaN
hs0107	219	0	0	0	0	0	0	NaN
hs0107	220	0	0	0	0	0	0	NaN
hs0107	221	0	0	0	0	0	0	NaN
hs0107	222	0	0	0	0	0	0	NaN
hs0107	223	0	0	0	0	0	0	NaN
